date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,high_speed_total,accel_total,distance_norm,high_speed_norm,accel_norm,peak_speed_norm
10/9/2024,,,9,-4,2024/2025,7475.662278,329.7305734,156.6449566,97.83395001,136.4239831,54.18329832,18.6711078,96.28213897,32.26978,0:08:58,0:21:33,0:26:20,0:14:02,0:00:30,584.20948001,209.27838922,47.75788986911268,32.51916671252911,42.87319198952503,97.97425387861676
11/9/2024,,,10,-3,2024/2025,7184.386995,316.1141214,134.5109397,70.98838859,168.8287792,50.63010672,17.36105443,88.67089175,31.42576667,0:02:44,0:19:38,0:29:15,0:19:10,0:00:22,521.6134496899999,236.81994035,45.89709247487429,29.0348501870873,48.515409581540816,95.41174566596837
12/9/2024,,,10,-2,2024/2025,6290.433548,262.7536657,118.941653,46.78370404,111.7340448,32.6529542,4.694974727,134.3333715,30.22558,0:16:10,0:38:10,0:24:05,0:08:01,0:00:05,428.47902274,149.081973727,40.186116151668635,23.85065845399343,30.541233166009924,91.76785985366003
13/09/2024,,,10,-1,2024/2025,5179.602452,239.5187215,59.15213965,25.68797256,91.61305468,24.10034434,4.778077681,87.17913194,29.4064,0:11:53,0:25:27,0:19:27,0:04:51,0:00:10,324.35883371,120.491476701,33.08962795127515,18.05496033360576,24.68412640673016,89.28074809484775
14/09/2024,BOU,AFC Bournemouth,0,0,2024/2025,7092.246458,385.6385294,147.3675791,38.83759651,161.9554807,66.07908063,23.16844308,85.51888972,30.4404,0:01:29,0:12:20,0:17:49,0:17:47,0:00:13,571.84370501,251.20300441000003,45.308457320571385,31.830843923334147,51.46195303086839,92.42007468804081
15/09/2024,,,1,-6,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
16/09/2024,,,2,-5,2024/2025,3804.12974,124.6217852,14.71400893,10.75163203,80.91441294,31.44190113,11.17915457,80.95349117,28.2618,0:14:45,0:27:59,0:14:35,0:07:19,0:00:00,150.08742616,123.53546864,24.302490189449976,8.354397180730274,25.307724721404316,85.80562892795336
17/09/2024,,,3,-4,2024/2025,4407.130689,261.3097684,66.01725539,0.0,140.8409839,46.16632243,16.24989177,102.0944857,25.83245,0:14:18,0:32:27,0:21:51,0:07:08,0:00:06,327.32702379,203.2571981,28.154731214042773,18.220180295535073,41.6396786590014,78.42988128852052
18/09/2024,,,4,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
19/09/2024,,,5,-2,2024/2025,5289.662806,59.03136513,8.644417218,11.58554901,104.2283646,30.65194878,11.76804272,127.8520909,28.7972,0:21:24,0:35:03,0:14:50,0:08:55,0:00:03,79.26133135799999,146.64835610000003,33.79274294895984,4.411966146533079,30.042677361273775,87.4311564501928
20/09/2024,,,6,-1,2024/2025,3486.041563,2.906094516,52.94511531,50.64913181,41.3312312,12.73264503,2.037592102,93.0922616,32.48663333,0:29:52,0:26:12,0:16:39,0:03:07,0:00:05,106.500341636,56.101468331999996,22.270399979792057,5.928185835914726,11.493059707008836,98.63264210462398
21/09/2024,WHU,West Ham United,0,0,2024/2025,11243.52696,769.1248755,419.4422875,153.6639409,208.7130094,76.21736454,31.22714903,114.9539289,31.33516,0:09:00,0:07:34,0:01:30,0:06:00,0:00:12,1342.2311039,316.15752297,71.82870257212002,74.71333233709072,64.76866642439786,95.1366548258797
22/09/2024,,,1,-2,2024/2025,3539.878322,110.9933305,60.67224946,47.63715,94.50931295,19.73051437,2.856815364,76.89533997,27.6989,0:09:29,0:23:58,0:18:46,0:10:08,0:00:04,219.30272996,117.09664268399999,22.614333388180302,12.207165888441113,23.988653877885305,84.09660867717157
23/09/2024,,,2,-1,2024/2025,3638.843894,154.1060259,85.74317797,16.56998676,80.32542372,25.23514186,7.498772363,73.03011174,28.5232,0:09:22,0:19:22,0:17:57,0:04:52,0:00:01,256.41919063,113.059337943,23.24656993293687,14.273199415124212,23.161563503545928,86.59926526398884
24/09/2024,BRW,Barrow,0,0,2024/2025,8948.413214,346.0452804,144.151028,98.92644808,194.4500217,67.60545053,24.55832767,76.81391619,31.98425857,0:02:37,0:08:40,0:16:54,0:19:46,0:00:28,589.12275648,286.6137999,57.16648463844967,32.79265706504777,58.71627985937157,97.10738248777972
25/09/2024,,,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
26/09/2024,,,2,-2,2024/2025,6023.535953,238.0711884,124.3185826,32.40578617,89.96570756,23.56967746,5.353608013,91.70532845,29.45466667,0:13:09,0:24:57,0:22:30,0:05:32,0:00:01,394.79555717,118.888993033,38.48105438264619,21.975717581230093,24.35583837749644,89.42729049397336
27/09/2024,,,3,-1,2024/2025,5705.260548,96.14465113,0.0,12.072081,116.2417888,37.96396798,12.16822899,111.781463,28.9009,0:16:10,0:32:20,0:22:35,0:06:33,0:00:01,108.21673213,166.37398577,36.447768076392165,6.02372620375886,34.08370955340878,87.74599993927802
28/09/2024,BHA,Brighton & Hove Albion,0,0,2024/2025,11185.0685,599.1412838,268.901709,59.8814798,239.1684558,99.78391115,35.42136475,139.7947345,29.34636667,0:06:38,0:12:44,0:22:19,0:17:42,0:00:03,927.9244726,374.3737317,71.45524366095252,51.65155933552899,76.69495610526772,89.0984809484774
29/09/2024,,,1,-4,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
30/09/2024,,,2,-3,2024/2025,4533.609911,0.0,0.0,0.0,145.9086931,49.06819552,10.48886843,114.6830501,20.6439,0:14:52,0:29:37,0:28:53,0:14:15,0:00:10,0.0,205.46575705,28.962737318436115,0.0,42.0921284902355,62.676928682029335
1/10/2024,,,3,-2,2024/2025,5373.182525,256.2326469,28.1667109,1.224964161,122.7336102,44.2276938,17.59287879,91.59923879,27.0146,0:08:04,0:22:48,0:19:05,0:08:41,0:00:01,285.624321961,184.55418278999997,34.32630444405836,15.898860358862818,37.80814130267303,82.01900598111548
2/10/2024,,,4,-1,2024/2025,5324.17885,272.3810688,120.2802419,18.62283592,67.33933458,16.5968246,4.59294041,110.3900278,28.28625714,0:19:08,0:30:28,0:12:38,0:03:20,0:00:01,411.28414661999994,88.52909959,34.01324694803971,22.893530810090773,18.13624950730998,85.87988323162402
3/10/2024,GNT,Gent,0,0,2024/2025,3968.08187,323.4373407,176.2410052,70.27371516,56.39422615,21.94512145,7.361925695,74.93928107,31.22044,0:09:46,0:21:28,0:18:31,0:04:47,0:00:03,569.95206106,85.701273295,25.349890068841162,31.725548328045715,17.556935321500223,94.78835352339316
4/10/2024,,,1,-2,2024/2025,3776.877362,128.9484488,62.86917279,13.13744506,109.9665331,40.38393945,14.86856098,94.95493534,28.9124,0:25:14,0:25:12,0:15:02,0:06:40,0:00:01,204.95506665,165.21903353000002,24.128389752753467,11.40852418357672,33.84710371317461,87.78091508030484
5/10/2024,,,2,-1,2024/2025,2795.287414,0.0,20.32475043,0.0,42.51699298,7.297419761,1.537082941,65.00940262,26.2773,0:13:06,0:17:40,0:12:11,0:01:59,0:00:01,20.32475043,51.351495682,17.85755208113065,1.1313475221463443,10.519970750583607,79.78049002641407
6/10/2024,NFO,Nottingham Forest,0,0,2024/2025,5466.890631,218.2037944,269.3465371,109.8827178,122.2186319,48.67520773,20.21363471,82.16386642,31.73242,0:03:32,0:15:17,0:24:19,0:13:34,0:00:27,597.4330493,191.10747434,34.92495393353054,33.255237366960856,39.150661798141535,96.34277560190668
7/10/2024,,,1,-10,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
8/10/2024,,,2,-10,2024/2025,4612.179532,129.8132691,0.0,9.239226375,91.07575252,26.05456793,3.432025427,99.38865912,28.6687,0:20:31,0:27:53,0:21:09,0:07:17,0:00:02,139.052495475,120.562345877,29.464675363152043,7.740153894913385,24.69864480875013,87.04101770045845
9/10/2024,,,3,-10,2024/2025,5502.077344,163.2964469,3.580655265,8.568276113,113.7264814,28.44926674,6.174085651,85.34791819,28.9349,0:07:56,0:22:53,0:21:44,0:09:27,0:00:06,175.445378278,148.349833791,35.14974246755185,9.765910517349626,30.391245505285298,87.84922731274858
10/10/2024,,,4,-10,2024/2025,10184.81155,494.9732595,183.066439,79.28015755,125.9073171,35.25831033,8.174101208,95.47492037,31.41343333,0:06:42,0:21:50,0:21:01,0:33:38,0:00:16,757.31985605,169.339728638,65.06515279241549,42.15510274358599,34.69127760592119,95.3743004220178
11/10/2024,,,5,-9,2024/2025,7412.345568,317.3652424,106.7517318,47.00485945,124.4859192,41.8760648,16.13997799,79.64019086,30.45318,0:01:51,0:13:44,0:22:52,0:20:29,0:00:14,471.12183365,182.50196199,47.353394273859074,26.224308188416444,37.38771921947933,92.45887603606886
12/10/2024,,,6,-8,2024/2025,8119.459686,795.5521025,416.0808893,182.8869063,181.4377908,75.49142029,24.65552509,68.19168125,31.56062333,0:02:22,0:10:02,0:20:36,0:22:53,0:00:42,1394.5198981,281.58473618,51.87075700595049,77.62391163093892,57.68601574467381,95.82118386616875
13/10/2024,,,7,-7,2024/2025,4686.078288,115.4460377,39.83870365,0.0,82.65460797,27.3477177,7.589116228,72.87534859,26.3562,0:08:20,0:21:38,0:18:07,0:06:35,0:00:00,155.28474135,117.591441898,29.936773823364536,8.643698133392451,24.090019440651503,80.02003825485018
14/10/2024,,,8,-6,2024/2025,6991.217886,501.8150907,180.6587709,29.63886572,180.0993405,59.83906082,17.78485699,97.63159364,28.4402,0:03:08,0:16:11,0:32:32,0:19:26,0:00:08,712.11272732,257.72325831,44.663041404792416,39.63871400620968,52.79770536686943,86.34726902875187
15/10/2024,,,9,-5,2024/2025,5585.895135,261.285394,95.12926706,24.21422816,77.07972779,20.99885234,7.570456685,85.13569337,29.3461,0:08:22,0:24:02,0:17:20,0:04:46,0:00:00,380.62888922,105.649036815,35.68520818052694,21.187150718502693,21.64347430119184,89.09767131189848
16/10/2024,,,10,-4,2024/2025,8420.565841,484.099419,242.8153209,77.32157827,212.9573806,82.53656286,28.54953536,89.34002817,31.37856,0:04:31,0:16:40,0:14:01,0:17:52,0:00:25,804.23631817,324.04347881999996,53.79435842809086,44.76663902542829,66.38419921035862,95.26842153201568
17/10/2024,,,10,-3,2024/2025,5236.549248,79.26422498,37.13412141,25.51521992,144.9393792,41.05865098,9.886899041,66.22497949,30.4091,0:03:28,0:12:27,0:19:26,0:19:47,0:01:34,141.91356631,195.884929221,33.45342967353465,7.899411220655732,40.12938081971756,92.3250447824635
18/10/2024,,,10,-2,2024/2025,8397.763583,248.0803865,110.7368215,37.91511337,126.4740002,38.90641699,7.827656706,130.884649,29.93828571,0:20:53,0:40:59,0:28:27,0:07:52,0:00:05,396.73232137,173.208073896,53.64868735764459,22.083524729278395,35.483754600541296,90.8956058839603
19/10/2024,,,10,-1,2024/2025,6245.443401,212.0647768,35.29889652,12.56862071,140.6002799,37.43886223,7.718416612,104.734539,29.1304,0:08:38,0:36:03,0:26:18,0:11:45,0:00:09,259.93229403,185.75755874200001,39.89869887601878,14.468751180461872,38.054667322000526,88.44278471020434
20/10/2024,LIV,Liverpool,0,0,2024/2025,8265.115489,533.9037751,233.4901675,109.4814732,166.5406217,72.84904824,31.02524318,71.45838464,30.78798857,0:01:59,0:08:23,0:17:13,0:21:02,0:02:00,876.8754157999999,270.41491312,52.801271726892665,48.80998821181468,55.39774331327153,93.47538807420227
21/10/2024,,,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
22/10/2024,,,2,-2,2024/2025,7674.326185,259.8255925,94.62388193,29.88572329,126.7881743,27.48870785,2.621618064,86.69034507,29.5601,0:07:48,0:17:59,0:25:48,0:18:26,0:01:06,384.33519772,156.898500214,49.02704417794162,21.393456963306352,32.14254251293953,89.74739654491908
23/10/2024,,,3,-1,2024/2025,6563.315331,275.1855161,61.34467578,22.57319549,146.8903186,44.46534094,12.32027477,102.7688558,29.2486,0:09:49,0:26:53,0:25:15,0:05:54,0:00:00,359.10338736999995,203.67593431,41.929407602668704,19.988965123809802,41.72546180169094,88.80165163797554
24/10/2024,PAO,Panathinaikos,0,0,2024/2025,3703.869238,469.2590506,153.3123098,61.8215775,81.7378606,23.57954332,7.690043406,65.66230219,31.445325,0:08:07,0:20:42,0:15:06,0:05:48,0:00:00,684.3929379,113.007447326,23.66198104996823,38.095732448687286,23.150933087317153,95.47112669642046
25/10/2024,,,1,-2,2024/2025,4035.928756,212.9848214,131.637487,67.94040584,105.1127256,30.39764993,6.322398324,66.5980171,31.3255,0:05:45,0:19:01,0:18:36,0:10:10,0:00:03,412.56271423999993,141.832773854,25.783326464046684,22.964700407659286,29.056147490972307,95.1073261074172
26/10/2024,,,2,-1,2024/2025,4134.850876,26.44949051,38.33924609,19.39008901,74.89359314,17.20249555,4.970186063,65.24142937,28.9638,0:06:45,0:19:11,0:14:40,0:05:16,0:00:01,84.17882561,97.06627475299999,26.415285417901824,4.6856912757212505,19.885192392314394,87.93697058019856
27/10/2024,NEW,Newcastle United,0,0,2024/2025,8758.125912,508.4542167,260.7802748,117.3931851,196.7706979,76.82304441,29.55513541,110.6077641,30.75416,0:07:12,0:11:42,0:11:52,0:07:18,0:00:03,886.6276766,303.14887772,55.950843846442424,49.35283355347848,62.10368917851233,93.37268117922093
28/10/2024,,,1,-2,2024/2025,4566.036598,98.63350965,41.71734524,16.08960576,84.5203146,21.13454103,5.519625527,59.89005037,29.0047,0:03:13,0:16:41,0:17:17,0:10:32,0:00:03,156.44046065,111.17448115700002,29.169893566133876,8.708029558806748,22.775427949081262,88.06114703828521
29/10/2024,,,2,-1,2024/2025,3115.994781,35.75952014,6.973958275,19.92254433,76.39261311,19.63219036,9.069311567,61.17001463,29.8251,0:02:47,0:16:28,0:17:11,0:09:05,0:00:02,62.656022745,105.094115037,19.90637485345855,3.4876559160830363,21.52979190896761,90.55196283814556
30/10/2024,NEW,Newcastle United,0,0,2024/2025,7207.360425,483.303991,271.2989792,89.61598441,159.6983534,62.30499794,26.72776472,23.28113151,30.244835,0:00:44,0:00:33,0:17:57,0:19:32,0:00:54,844.2189546100001,248.73111606,46.043857068973814,46.99221403659817,50.955557008798415,91.82631994413578
31/10/2024,,,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2024,,,2,-2,2024/2025,3772.117139,129.9804118,42.56368488,15.43345248,146.8937295,48.16173015,14.78088733,67.12430118,29.11435,0:04:55,0:13:23,0:19:44,0:17:54,0:02:06,187.97754916,209.83634698,24.09797930919244,10.463495490080103,42.98749633913171,88.39405531772779
2/11/2024,,,3,-1,2024/2025,4041.388804,293.6225094,94.16833681,5.51070086,68.37076888,22.33032355,8.086037941,62.71366213,27.328,0:04:08,0:19:15,0:17:52,0:05:31,0:00:00,393.30154707,98.787130371,25.818207704178615,21.892555692944285,20.237730337449328,82.9705194765765
3/11/2024,MUN,Manchester United,0,0,2024/2025,6395.683063,439.2858873,202.7936875,123.9392051,116.6264801,34.13722553,12.45593601,39.66425486,31.982895,0:01:06,0:01:18,0:24:07,0:10:24,0:00:23,766.0187799,163.21964164,40.858497348039684,42.63931562368665,33.43750426680197,97.10324255396668
4/11/2024,,,1,-3,2024/2025,4280.251585,146.1372084,86.700917,52.4273913,62.73125723,17.85099809,2.402310136,56.53581204,30.3743,0:03:12,0:17:00,0:15:49,0:06:59,0:00:13,285.2655167,82.984565456,27.344170483743863,15.878887988507595,17.00038508621313,92.21938852961716
5/11/2024,,,2,-2,2024/2025,3211.503787,88.63778492,61.1437677,3.221583291,62.06270438,19.54444939,3.504495084,74.8012814,27.2502,0:11:36,0:23:52,0:15:05,0:06:21,0:00:00,153.00313591100002,85.111648854,20.516529301376814,8.516695901861079,17.436143671894513,82.73431095728209
6/11/2024,,,3,-1,2024/2025,3988.506059,98.57308801,61.60588573,3.248383825,60.61749326,13.22564904,4.417883624,67.57701501,27.2435,0:07:15,0:22:10,0:14:48,0:03:12,0:00:00,163.427357565,78.26102592400001,25.480368965914735,9.096944962196387,16.032711271538176,82.71396909250996
7/11/2024,NOA,Noah,0,0,2024/2025,8255.037395,622.2325195,300.9511232,87.09468675,173.4483607,59.10586292,20.81252575,65.60768837,30.55,0:02:15,0:09:44,0:25:57,0:21:59,0:00:53,1010.27832945,253.36674936999998,52.736888333763865,56.235666392947955,51.90522217792268,92.7528311625224
8/11/2024,,,1,-2,2024/2025,5412.366338,201.7329607,67.38668902,40.73662112,106.7890955,35.37441771,7.883451169,90.82881985,30.7936,0:13:23,0:28:58,0:16:41,0:05:08,0:00:02,309.85627084,150.04696437900003,34.57662824900244,17.247696371164768,30.738923093027676,93.49242493244681
9/11/2024,,,2,-1,2024/2025,4372.022631,108.5867308,78.79469579,11.54990341,99.8265564,32.94483777,8.81234671,100.6410029,28.5208,0:18:06,0:31:04,0:18:22,0:05:52,0:00:03,198.93133,141.58374088,27.930445163505592,11.073221688399187,29.005130094738423,86.5919786258615
10/11/2024,ARS,Arsenal,0,0,2024/2025,7176.139782,554.496485,280.0428341,121.4270133,161.3283284,63.76337285,21.97186405,65.18444131,31.97455,0:01:53,0:08:38,0:29:34,0:22:56,0:01:15,955.9663324,247.0635653,45.844405572291734,53.212468469954466,50.61393920414968,97.07790630597809
11/11/2024,,,1,-10,2024/2025,5517.010201,117.6972944,31.60995557,10.74744797,61.44150394,16.48419499,5.36402522,78.46047645,28.4749,0:06:57,0:20:13,0:19:29,0:09:03,0:00:00,160.05469794,83.28972415,35.24514026824384,8.909210794294639,17.06290051039953,86.45262167167624
12/11/2024,,,2,-10,2024/2025,6187.077874,238.8235141,44.27911099,26.35631473,202.0155164,62.66886018,13.12241306,124.5034428,29.73870833,0:07:32,0:33:35,0:32:42,0:22:56,0:00:03,309.45893982,277.80678964,39.525833662615305,17.22557952075142,56.91205801335111,90.28966915626803
13/11/2024,,,3,-10,2024/2025,2369.900801,253.0470293,127.7873718,37.85939954,19.63990264,9.280091409,7.364011041,59.31956939,29.61704333,0:07:24,0:10:39,0:10:18,0:02:39,0:00:04,418.69380063999995,36.28400509,15.139991247057766,23.305978369747656,7.433214304498333,89.92028214470051
14/11/2024,,,4,-9,2024/2025,6734.525828,325.8673756,115.0567661,36.70866557,97.30275083,36.76999571,8.447221075,87.50411335,30.0902,0:08:20,0:21:03,0:24:52,0:13:16,0:00:02,477.63280727,142.51996761499998,43.0231771920501,26.586732017290355,29.196927387832005,91.35683274129399
15/11/2024,,,5,-8,2024/2025,6801.803508,304.5597702,73.22939162,28.83225527,157.8059925,67.80038485,20.73215197,45.72701154,30.0083,0:01:40,0:03:58,0:20:16,0:19:37,0:01:04,406.62141709,246.33852932,43.452977243551224,22.63398678673993,50.465406874147966,91.10817621519871
16/11/2024,,,6,-7,2024/2025,5498.051017,414.5683511,267.1057884,130.7553115,149.2791201,59.39066664,18.10535927,78.09540588,32.5037,0:01:06,0:08:32,0:23:06,0:27:29,0:01:10,812.429451,226.77514601000001,35.12402048141974,45.222697787761454,46.45761279784425,98.68445820809426
17/11/2024,,,7,-6,2024/2025,8489.726417,575.4527057,269.0703097,122.8528562,185.3020375,78.37593833,35.48568334,95.04223163,31.979,0:08:40,0:21:27,0:14:06,0:12:36,0:00:18,967.3758716000001,299.16365917,54.236187265331495,53.84756379115944,61.287269286084964,97.09141694750585
18/11/2024,,,8,-5,2024/2025,6394.784813,628.8531705,329.657846,121.1224579,172.1124935,67.6127106,15.17672693,84.11571898,30.857835,0:01:24,0:11:25,0:35:18,0:22:59,0:00:38,1079.6334744,254.90193103,40.85275892340523,60.096219153855,52.21972258235187,93.68744876582568
19/11/2024,,,9,-4,2024/2025,8414.38727,549.4440774,232.2997221,91.76820221,160.5525804,62.31839569,19.24159158,111.3700296,31.22603333,0:09:20,0:24:40,0:27:35,0:19:00,0:00:10,873.51200171,242.11256767,53.754886940161974,48.622768683103665,49.599667865757766,94.8053354282418
20/11/2024,,,10,-3,2024/2025,6306.36144,295.4267253,126.3565249,64.41683829,119.1127477,45.68379992,10.51489371,74.61820919,31.00632857,0:01:54,0:09:00,0:20:20,0:18:46,0:00:09,486.20008849,175.31144133,40.28787068306603,27.06361720282608,35.91465468610913,94.1382899778365
21/11/2024,,,10,-2,2024/2025,6015.4982,275.8590031,132.7604487,37.55479628,107.2423802,39.82396813,10.69537235,84.71880493,30.6222,0:05:32,0:16:38,0:21:54,0:12:45,0:00:06,446.17424808,157.76172068,38.429705604665834,24.835637305821336,32.319383594840254,92.97203752618636
22/11/2024,,,10,-1,2024/2025,3988.445187,351.3939888,65.1892745,37.15885148,87.17926137,28.509875,10.73908087,72.86699608,30.9177,0:10:14,0:22:09,0:16:51,0:07:47,0:00:00,453.74211478,126.42821724,25.479980088225506,25.25689154303653,25.900339021272874,93.86920484561436
23/11/2024,LEI,Leicester City,0,0,2024/2025,11404.94599,473.104652,269.9860565,120.1764833,192.9141709,77.29861691,30.71123548,156.4871086,31.03684,0:06:13,0:12:24,0:31:06,0:18:32,0:00:12,863.2671918,300.92402329000004,72.85991987044633,48.05250631523562,61.647901022450704,94.2309257066521
24/11/2024,,,1,-4,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
25/11/2024,,,2,-3,2024/2025,4279.391496,41.04550907,13.09783701,3.84032103,84.00532926,29.21904121,3.133628989,95.97398056,27.2916,0:14:32,0:25:25,0:15:56,0:04:45,0:00:05,57.98366711,116.357999459,27.338675848725302,3.2275760696687175,23.83733394028823,82.8600054649786
26/11/2024,,,3,-2,2024/2025,5592.296526,0.0,46.03799174,2.487972474,131.7570394,40.96802375,9.904547922,139.065142,27.1115,0:18:54,0:36:03,0:30:59,0:15:13,0:00:17,48.525964214000005,182.629611072,35.726103142741444,2.701126863148945,37.41386966731233,82.31320399550658
27/11/2024,,,4,-1,2024/2025,5352.106228,34.85133753,36.17013246,23.0219644,73.90405854,22.02568352,6.043982691,91.77655081,29.9288,0:11:47,0:30:17,0:16:11,0:03:37,0:00:05,94.04343439,101.97372475099999,34.191659588051834,5.234790303462476,20.89054247517494,90.86680632723078
28/11/2024,HDH,Heidenheim,0,0,2024/2025,13752.19611,1011.79194,543.6297096,241.0864995,264.5675028,104.6984151,37.96956061,123.9044134,31.48494,0:12:49,0:08:34,0:06:12,0:11:00,0:02:26,1796.5081490999999,407.23547851,87.85520838904594,100.0,83.42707969121153,95.59140176700976
29/11/2024,,,1,-2,2024/2025,5959.477141,92.27451836,60.34751071,26.32842915,138.963748,36.7077372,9.092557311,55.96856372,29.8956,0:02:28,0:12:27,0:20:27,0:18:25,0:02:34,178.95045822,184.764042511,38.07181790634825,9.961015668626338,37.85113358746095,90.766007833136
30/11/2024,,,2,-1,2024/2025,4056.105986,69.07599612,59.40891783,16.98608596,69.22073181,23.21567978,6.533177336,60.43605829,28.6943,0:03:23,0:17:13,0:15:56,0:06:15,0:00:01,145.47099991,98.969588926,25.912227676055632,8.0974305617749,20.275109164225476,87.11874184048335
1/12/2024,AVL,Aston Villa,0,0,2024/2025,2495.957812,127.0983745,90.6152418,4.149520771,40.59539191,17.63240983,4.994537312,45.21351945,27.1775,0:03:54,0:06:00,0:07:13,0:01:41,0:00:00,221.863137071,63.222339051999995,15.945300077859867,12.349687207494561,12.951855613499747,82.51358654400825
2/12/2024,,,1,-2,2024/2025,3022.01725,90.18037331,31.55713054,18.95368076,65.40761431,22.14081078,7.039200878,77.31488563,29.5,0:10:05,0:22:35,0:15:11,0:07:13,0:00:01,140.69118461,94.587625968,19.306004156018506,7.831369130191941,19.377411413924907,89.56492698181377
3/12/2024,,,2,-1,2024/2025,4853.283229,111.7260965,22.56241428,11.32267019,69.41106805,8.059661152,3.904338958,79.00559169,29.2084,0:08:04,0:18:37,0:18:29,0:05:01,0:00:01,145.61118097,81.37506816,31.00495412109541,8.105233535564373,16.67066023103236,88.6796004493427
4/12/2024,SOU,Southampton,0,0,2024/2025,7059.441852,345.0586552,115.4758202,17.15091367,123.1177748,53.10693242,20.42982171,105.6265383,28.75856667,0:15:07,0:29:55,0:24:56,0:12:29,0:00:39,477.68538907,196.65452893,45.098886756481285,26.58965890632374,40.28704256492697,87.31386182712451
5/12/2024,,,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2024,,,2,-2,2024/2025,4927.523664,340.185391,144.7493941,8.866810396,138.0068269,26.82488062,7.827620103,88.89613019,27.56894167,0:07:44,0:22:07,0:24:54,0:24:21,0:00:05,493.801595496,172.65932762299997,31.479235380295577,27.486743978499668,35.3713373346996,83.70204229286215
7/12/2024,,,3,-1,2024/2025,5779.427334,47.69331072,33.51466135,14.53943526,146.8211453,54.85250551,18.8432162,119.6688263,29.36962333,0:19:17,0:36:04,0:21:17,0:16:18,0:00:04,95.74740733,220.51686701000003,36.92157883268567,5.329639466315071,45.17552916708315,89.16909047575675
8/12/2024,TOT,Tottenham Hotspur,0,0,2024/2025,11751.11731,853.9654574,458.0516034,225.1343709,243.4085193,102.3741035,40.5144002,129.2942415,31.57944,0:13:30,0:06:05,0:24:22,0:07:27,0:00:37,1537.1514316999999,386.297023,75.07141781693039,85.56328745127428,79.13758555667542,95.87831314327353
9/12/2024,,,1,-3,2024/2025,1169.998032,69.95180772,58.70444515,38.9253626,36.44884379,4.958487725,2.597486514,6.153799112,31.35253333,0:01:25,0:01:28,0:02:52,0:02:27,0:00:06,167.58161547,44.00481802899999,7.474473174607284,9.328185655820915,9.014915581360613,95.1894019795367
10/12/2024,,,2,-2,2024/2025,6822.139637,97.64715221,9.569134121,8.150968583,154.7250995,37.52949011,8.436379742,87.68024518,29.0498,0:07:04,0:20:18,0:24:43,0:15:55,0:00:30,115.367254914,200.69096935199997,43.58289357377447,6.421749601959544,41.11395587313657,88.1980751130947
11/12/2024,,,3,-1,2024/2025,3949.28699,73.49162951,9.646989114,8.652632557,92.4026749,20.84463184,6.303612985,66.69140754,28.8562,0:07:29,0:20:41,0:15:00,0:06:35,0:00:20,91.791251181,119.550919725,25.22981992980014,5.109425817354897,24.491442011750685,87.61028630415643
12/12/2024,AST,Astana,0,0,2024/2025,7031.352445,494.391594,174.0896989,52.85135417,151.9488435,56.2841633,19.41088522,40.55693183,30.93647976,0:01:14,0:01:16,0:28:04,0:23:38,0:00:48,721.33264707,227.64389202,44.919439002408375,40.15192736149666,46.635585853809,93.92622206029694
